Arrival_Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,Distance_KM
2026-05-27,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1588.46,1791.24,1689.85,480
2026-05-28,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1574.26,1775.22,1674.74,480
2026-05-29,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1585.34,1787.72,1686.53,480
2026-05-30,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1597.38,1801.3,1699.34,480
2026-05-31,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1589.44,1792.34,1690.89,480
2026-06-01,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1606.18,1811.22,1708.7,480
2026-06-02,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1603.26,1807.94,1705.6,480
2026-06-03,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1606.8,1811.92,1709.36,480
2026-06-04,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1609.99,1815.53,1712.76,480
2026-06-05,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1608.47,1813.81,1711.14,480
2026-06-06,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1618.25,1824.83,1721.54,480
2026-06-07,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1627.82,1835.62,1731.72,480
2026-06-08,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1606.98,1812.12,1709.55,480
2026-06-09,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1622.67,1829.81,1726.24,480
2026-06-10,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1602.86,1807.48,1705.17,480
2026-06-11,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1615.29,1821.49,1718.39,480
2026-06-12,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1628.85,1836.79,1732.82,480
2026-06-13,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1615.88,1822.16,1719.02,480
2026-06-14,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1611.04,1816.7,1713.87,480
2026-06-15,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1597.9,1801.88,1699.89,480
2026-06-16,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1595.41,1799.07,1697.24,480
2026-06-17,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1591.8,1795.0,1693.4,480
2026-06-18,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1601.21,1805.61,1703.41,480
2026-06-19,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1616.96,1823.38,1720.17,480
2026-06-20,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1633.74,1842.3,1738.02,480
2026-06-21,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1627.09,1834.81,1730.95,480
2026-06-22,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1624.67,1832.07,1728.37,480
2026-06-23,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1604.61,1809.45,1707.03,480
2026-06-24,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1595.05,1798.67,1696.86,480
2026-06-25,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1606.67,1811.77,1709.22,480
2026-06-26,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1626.08,1833.66,1729.87,480
2026-06-27,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1611.39,1817.09,1714.24,480
2026-06-28,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1604.38,1809.2,1706.79,480
2026-06-29,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1604.15,1808.93,1706.54,480
2026-06-30,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1607.58,1812.8,1710.19,480
2026-07-01,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1597.97,1801.97,1699.97,480
2026-07-02,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1603.12,1807.78,1705.45,480
2026-07-03,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1597.53,1801.47,1699.5,480
2026-07-04,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1597.44,1801.36,1699.4,480
2026-07-05,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1604.05,1808.83,1706.44,480
2026-07-06,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1604.21,1809.01,1706.61,480
2026-07-07,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1599.07,1803.21,1701.14,480
2026-07-08,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1597.84,1801.82,1699.83,480
2026-07-09,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1596.86,1800.72,1698.79,480
2026-07-10,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1592.52,1795.82,1694.17,480
2026-07-11,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1589.5,1792.42,1690.96,480
2026-07-12,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1608.71,1814.07,1711.39,480
2026-07-13,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1615.49,1821.73,1718.61,480
2026-07-14,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1612.04,1817.84,1714.94,480
2026-07-15,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1620.46,1827.32,1723.89,480
2026-07-16,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1616.55,1822.91,1719.73,480
2026-07-17,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1630.66,1838.82,1734.74,480
2026-07-18,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1635.16,1843.9,1739.53,480
2026-07-19,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1633.95,1842.55,1738.25,480
2026-07-20,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1639.39,1848.67,1744.03,480
2026-07-21,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1620.68,1827.58,1724.13,480
2026-07-22,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1607.28,1812.46,1709.87,480
2026-07-23,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1593.07,1796.45,1694.76,480
2026-07-24,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1594.86,1798.46,1696.66,480
2026-07-25,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1615.67,1821.93,1718.8,480
2026-07-26,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1642.44,1852.12,1747.28,480
2026-07-27,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1650.16,1860.82,1755.49,480
2026-07-28,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1656.23,1867.67,1761.95,480
2026-07-29,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1634.76,1843.46,1739.11,480
2026-07-30,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1628.35,1836.23,1732.29,480
2026-07-31,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1619.01,1825.69,1722.35,480
2026-08-01,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1611.66,1817.4,1714.53,480
2026-08-02,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1609.72,1815.22,1712.47,480
2026-08-03,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1604.16,1808.94,1706.55,480
2026-08-04,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1580.55,1782.33,1681.44,480
2026-08-05,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1589.59,1792.51,1691.05,480
2026-08-06,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1576.83,1778.13,1677.48,480
2026-08-07,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1579.77,1781.45,1680.61,480
2026-08-08,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1604.66,1809.52,1707.09,480
2026-08-09,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1593.75,1797.21,1695.48,480
2026-08-10,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1563.56,1763.16,1663.36,480
2026-08-11,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1560.21,1759.39,1659.8,480
2026-08-12,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1573.47,1774.33,1673.9,480
2026-08-13,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1596.98,1800.84,1698.91,480
2026-08-14,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1582.34,1784.34,1683.34,480
2026-08-15,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1588.37,1791.13,1689.75,480
2026-08-16,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1582.88,1784.94,1683.91,480
2026-08-17,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1581.69,1783.61,1682.65,480
2026-08-18,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1613.41,1819.37,1716.39,480
2026-08-19,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1595.51,1799.19,1697.35,480
2026-08-20,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1598.62,1802.7,1700.66,480
2026-08-21,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1604.3,1809.1,1706.7,480
2026-08-22,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1617.36,1823.84,1720.6,480
2026-08-23,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1618.61,1825.25,1721.93,480
2026-08-24,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1622.38,1829.5,1725.94,480
2026-08-25,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1617.78,1824.3,1721.04,480
2026-08-26,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1621.08,1828.02,1724.55,480
2026-08-27,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1617.05,1823.49,1720.27,480
2026-08-28,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1624.56,1831.96,1728.26,480
2026-08-29,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1620.22,1827.06,1723.64,480
2026-08-30,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1624.82,1832.24,1728.53,480
2026-08-31,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1624.55,1831.93,1728.24,480
2026-09-01,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1638.09,1847.21,1742.65,480
2026-09-02,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1637.56,1846.62,1742.09,480
2026-09-03,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1616.42,1822.78,1719.6,480
2026-09-04,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1631.61,1839.89,1735.75,480
2026-09-05,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1620.85,1827.77,1724.31,480
2026-09-06,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1613.11,1819.03,1716.07,480
2026-09-07,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1606.07,1811.09,1708.58,480
2026-09-08,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1622.58,1829.72,1726.15,480
2026-09-09,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1597.12,1801.0,1699.06,480
2026-09-10,Madhya Pradesh,Bhopal,Bhopal Mandi,Onion,Bangalore Rose,1634.74,1843.42,1739.08,480
2026-05-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1577.32,1778.68,1678.0,45
2026-05-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1576.37,1777.61,1676.99,45
2026-05-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1574.33,1775.31,1674.82,45
2026-05-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1565.74,1765.62,1665.68,45
2026-05-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1568.13,1768.31,1668.22,45
2026-05-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1555.62,1754.2,1654.91,45
2026-05-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1567.41,1767.51,1667.46,45
2026-05-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1574.89,1775.93,1675.41,45
2026-05-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1569.11,1769.43,1669.27,45
2026-05-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1563.92,1763.56,1663.74,45
2026-05-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1567.26,1767.34,1667.3,45
2026-05-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1557.87,1756.75,1657.31,45
2026-05-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1579.43,1781.07,1680.25,45
2026-05-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1583.75,1785.93,1684.84,45
2026-05-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1588.5,1791.28,1689.89,45
2026-05-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1596.65,1800.47,1698.56,45
2026-05-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1589.86,1792.82,1691.34,45
2026-05-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1602.85,1807.47,1705.16,45
2026-06-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1604.28,1809.08,1706.68,45
2026-06-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1615.62,1821.88,1718.75,45
2026-06-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1613.36,1819.32,1716.34,45
2026-06-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1629.05,1837.01,1733.03,45
2026-06-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1633.89,1842.47,1738.18,45
2026-06-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1659.83,1871.73,1765.78,45
2026-06-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1655.54,1866.88,1761.21,45
2026-06-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1658.04,1869.7,1763.87,45
2026-06-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1645.89,1856.01,1750.95,45
2026-06-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1639.7,1849.02,1744.36,45
2026-06-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1647.11,1857.37,1752.24,45
2026-06-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1660.58,1872.56,1766.57,45
2026-06-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1695.8,1912.28,1804.04,45
2026-06-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1694.73,1911.07,1802.9,45
2026-06-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1683.75,1898.69,1791.22,45
2026-06-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1692.75,1908.85,1800.8,45
2026-06-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1679.47,1893.87,1786.67,45
2026-06-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1686.24,1901.5,1793.87,45
2026-06-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1680.36,1894.88,1787.62,45
2026-06-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1682.95,1897.79,1790.37,45
2026-06-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1695.96,1912.46,1804.21,45
2026-06-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1694.73,1911.07,1802.9,45
2026-06-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1705.87,1923.63,1814.75,45
2026-06-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1716.29,1935.39,1825.84,45
2026-06-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1694.27,1910.57,1802.42,45
2026-06-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1683.66,1898.6,1791.13,45
2026-06-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1665.23,1877.81,1771.52,45
2026-06-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1689.04,1904.66,1796.85,45
2026-06-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1687.86,1903.34,1795.6,45
2026-06-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1709.05,1927.23,1818.14,45
2026-07-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1689.77,1905.49,1797.63,45
2026-07-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1683.07,1897.93,1790.5,45
2026-07-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1692.63,1908.71,1800.67,45
2026-07-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1694.84,1911.2,1803.02,45
2026-07-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1701.23,1918.41,1809.82,45
2026-07-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1686.45,1901.75,1794.1,45
2026-07-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1702.85,1920.23,1811.54,45
2026-07-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1712.13,1930.71,1821.42,45
2026-07-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1716.98,1936.16,1826.57,45
2026-07-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1708.93,1927.09,1818.01,45
2026-07-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1712.85,1931.51,1822.18,45
2026-07-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1709.47,1927.71,1818.59,45
2026-07-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1689.99,1905.73,1797.86,45
2026-07-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1689.47,1905.15,1797.31,45
2026-07-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1687.69,1903.13,1795.41,45
2026-07-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1700.36,1917.42,1808.89,45
2026-07-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1673.95,1887.65,1780.8,45
2026-07-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1676.82,1890.88,1783.85,45
2026-07-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1663.2,1875.52,1769.36,45
2026-07-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1667.06,1879.88,1773.47,45
2026-07-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1671.58,1884.98,1778.28,45
2026-07-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1670.63,1883.91,1777.27,45
2026-07-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1680.28,1894.78,1787.53,45
2026-07-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1665.6,1878.22,1771.91,45
2026-07-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1678.8,1893.12,1785.96,45
2026-07-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1670.48,1883.74,1777.11,45
2026-07-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1652.13,1863.03,1757.58,45
2026-07-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1648.98,1859.48,1754.23,45
2026-07-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1624.22,1831.56,1727.89,45
2026-07-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1627.31,1835.05,1731.18,45
2026-07-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1624.32,1831.68,1728.0,45
2026-08-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1639.02,1848.26,1743.64,45
2026-08-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1646.79,1857.01,1751.9,45
2026-08-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1630.36,1838.5,1734.43,45
2026-08-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1620.51,1827.39,1723.95,45
2026-08-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1626.76,1834.44,1730.6,45
2026-08-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1636.88,1845.84,1741.36,45
2026-08-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1651.45,1862.27,1756.86,45
2026-08-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1665.92,1878.6,1772.26,45
2026-08-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1664.95,1877.49,1771.22,45
2026-08-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1669.32,1882.42,1775.87,45
2026-08-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1684.79,1899.87,1792.33,45
2026-08-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1681.27,1895.91,1788.59,45
2026-08-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1685.86,1901.08,1793.47,45
2026-08-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1682.06,1896.8,1789.43,45
2026-08-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1675.61,1889.51,1782.56,45
2026-08-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1676.26,1890.26,1783.26,45
2026-08-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1668.19,1881.15,1774.67,45
2026-08-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1666.72,1879.5,1773.11,45
2026-08-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1654.53,1865.75,1760.14,45
2026-08-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1652.36,1863.3,1757.83,45
2026-08-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1657.76,1869.38,1763.57,45
2026-08-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1650.86,1861.6,1756.23,45
2026-08-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1651.04,1861.82,1756.43,45
2026-08-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1652.77,1863.77,1758.27,45
2026-08-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1658.22,1869.9,1764.06,45
2026-08-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1656.71,1868.21,1762.46,45
2026-08-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1669.66,1882.8,1776.23,45
2026-08-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1644.84,1854.82,1749.83,45
2026-08-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1679.74,1894.18,1786.96,45
2026-08-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1669.49,1882.61,1776.05,45
2026-08-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Onion,Local,1674.36,1888.1,1781.23,45
